# =-=-=-=-=-=-=-=-=-=-=
# LOG DATA 
# =-=-=-=-=-=-=-=-=-=-=
#
# =-= Roborobo! 
# =-= Official version tag    : 20120605
# =-= Current build name      : Amsterdam build
# =-= Compilation version tag : Mar  5 2014 - 11:11:36
#
# Loaded time stamp           : 20140305-12h12m07s492939us
#
# random seed             : 1394021527
0 : 0 c 50
0 : 0 c 50
0 : 3 c 50
0 : 5 c 50
0 : 7 c 50
0 : 7 c 50
0 : 8 c 50
0 : 9 c 50
0 : 10 c 50
0 : 18 c 50
0 : 19 c 50
0 : 24 c 50
0 : 25 c 50
0 : 27 c 50
0 : 29 c 50
0 : 31 c 50
0 : 31 c 50
0 : 31 c 50
0 : 31 c 50
0 : 31 c 50
0 : 33 c 50
0 : 35 c 50
0 : 36 c 50
0 : 39 c 50
0 : 43 c 50
0 : 44 c 50
0 : 44 c 50
0 : 44 c 50
0 : 46 c 50
0 : 47 c 50
0 : 49 c 50
0 : 51 c 50
0 : 51 c 50
0 : 55 c 50
0 : 55 c 50
0 : 55 c 50
0 : 58 c 50
0 : 59 c 50
0 : 59 c 50
0 : 61 c 50
0 : 61 c 50
0 : 62 c 50
0 : 62 c 50
0 : 64 c 50
0 : 64 c 50
0 : 65 c 50
0 : 66 c 50
0 : 66 c 50
0 : 67 c 50
0 : 68 c 50
0 : 73 c 50
0 : 73 c 50
0 : 74 c 50
0 : 74 c 50
0 : 76 c 50
0 : 79 c 50
0 : 86 c 50
0 : 90 c 50
0 : 94 c 50
0 : 99 c 50
1 : 0 c 0
1 : 0 c 0
1 : 3 c 0
1 : 7 c 0
1 : 7 c 0
1 : 8 c 0
1 : 9 c 0
1 : 10 c 0
1 : 18 c 0
1 : 19 c 0
1 : 24 c 0
1 : 25 c 0
1 : 27 c 0
1 : 29 c 0
1 : 31 c 0
1 : 31 c 0
1 : 31 c 0
1 : 33 c 0
1 : 35 c 0
1 : 36 c 0
1 : 39 c 0
1 : 43 c 0
1 : 44 c 0
1 : 44 c 0
1 : 44 c 0
1 : 46 c 0
1 : 47 c 0
1 : 49 c 0
1 : 51 c 0
1 : 51 c 0
1 : 55 c 0
1 : 55 c 0
1 : 55 c 0
1 : 58 c 0
1 : 59 c 0
1 : 59 c 0
1 : 61 c 0
1 : 61 c 0
1 : 62 c 0
1 : 62 c 0
1 : 64 c 0
1 : 64 c 0
1 : 65 c 0
1 : 66 c 0
1 : 66 c 0
1 : 67 c 0
1 : 68 c 0
1 : 73 c 0
1 : 73 c 0
1 : 74 c 0
1 : 74 c 0
1 : 76 c 0
1 : 79 c 0
1 : 86 c 0
1 : 90 c 0
1 : 99 c 0
2 : 19 c 0
2 : 25 c 0
2 : 59 c 0
2 : 86 c 0
3 : 10 c 0
3 : 64 c 0
3 : 82 c 0
4 : 5 c 0
4 : 17 c 0
4 : 91 c 0
5 : 22 c 0
5 : 39 c 0
5 : 45 c 0
5 : 67 c 0
5 : 73 c 0
6 : 19 c 0
6 : 45 c 0
6 : 72 c 0
7 : 3 c 0
7 : 14 c 0
7 : 34 c 0
7 : 37 c 0
8 : 11 c 0
9 : 13 c 0
9 : 35 c 0
9 : 36 c 0
9 : 48 c 0
9 : 56 c 0
9 : 74 c 0
10 : 94 c 0
12 : 0 c 0
12 : 24 c 0
12 : 59 c 0
13 : 31 c 0
13 : 94 c 0
14 : 31 c 0
14 : 38 c 0
14 : 58 die
14 : 58 lf 15
14 : 58 a 1.36039
14 : 85 die
14 : 85 lf 15
14 : 85 a 0.777363
15 : 31 c 0
15 : 96 c 0
16 : 5 c 0
16 : 17 c 0
16 : 39 c 0
17 : 0 c 0
22 : 62 c 0
22 : 81 c 0
23 : 38 c 0
24 : 7 c 0
24 : 13 c 0
24 : 64 c 0
25 : 7 c 0
26 : 7 c 0
26 : 8 c 0
26 : 15 c 0
26 : 18 c 0
26 : 21 c 0
26 : 29 c 0
26 : 31 c 0
26 : 33 c 0
26 : 39 c 0
26 : 41 c 0
26 : 44 c 0
26 : 46 c 0
26 : 47 c 0
26 : 49 c 0
26 : 54 c 0
26 : 55 c 0
26 : 55 c 0
26 : 56 c 0
26 : 61 c 0
26 : 61 c 0
26 : 66 c 0
26 : 66 c 0
26 : 67 c 0
26 : 68 c 0
26 : 74 c 0
26 : 74 c 0
26 : 79 c 0
26 : 84 c 0
26 : 86 c 0
26 : 90 c 0
27 : 17 c 0
27 : 38 c 0
27 : 59 c 0
27 : 86 c 0
28 : 31 c 0
29 : 5 c 0
29 : 73 c 0
30 : 0 c 0
30 : 3 die
30 : 3 lf 31
30 : 3 a 1.12843
30 : 9 c 0
30 : 22 c 0
31 : 56 c 0
31 : 72 c 0
32 : 36 c 0
32 : 37 c 0
32 : 39 c 0
32 : 44 c 0
32 : 76 c 0
32 : 84 c 0
33 : 11 c 0
33 : 72 c 0
34 : 10 c 0
34 : 17 c 0
34 : 35 c 0
34 : 64 c 0
34 : 74 c 0
34 : 82 c 0
35 : 13 c 0
35 : 17 c 0
35 : 31 c 0
35 : 56 c 0
35 : 82 c 0
36 : 64 c 0
37 : 4 c 0
37 : 27 c 0
37 : 59 c 0
38 : 45 c 0
40 : 19 c 0
40 : 38 c 0
40 : 94 c 0
40 : 96 c 0
41 : 28 c 0
41 : 34 c 0
42 : 16 c 0
42 : 45 c 0
42 : 94 c 0
43 : 17 c 0
43 : 82 c 0
45 : 24 c 0
45 : 26 c 0
45 : 76 c 0
47 : 13 c 0
47 : 62 c 0
47 : 84 c 0
48 : 17 c 0
48 : 19 c 0
48 : 39 c 0
48 : 45 c 0
49 : 7 c 0
49 : 64 c 0
50 : 7 c 0
50 : 19 c 0
50 : 31 c 0
51 : 8 c 0
51 : 17 c 0
51 : 18 c 0
51 : 21 c 0
51 : 31 c 0
51 : 31 c 0
51 : 31 c 0
51 : 41 c 0
51 : 46 c 0
51 : 47 c 0
51 : 49 c 0
51 : 54 c 0
51 : 61 c 0
51 : 61 c 0
51 : 66 c 0
51 : 67 c 0
51 : 68 c 0
51 : 74 c 0
51 : 74 c 0
51 : 79 c 0
51 : 84 c 0
