# =-=-=-=-=-=-=-=-=-=-=
# LOG DATA 
# =-=-=-=-=-=-=-=-=-=-=
#
# =-= Roborobo! 
# =-= Official version tag    : 20120605
# =-= Current build name      : Amsterdam build
# =-= Compilation version tag : Mar  5 2014 - 12:13:41
#
# Loaded time stamp           : 20140305-12h58m54s106065us
#
# random seed             : 1394024334
0 : 1 c 50
0 : 1 c 50
0 : 6 c 50
0 : 6 c 50
0 : 6 c 50
0 : 6 c 50
0 : 9 c 50
0 : 11 c 50
0 : 11 c 50
0 : 15 c 50
0 : 17 c 50
0 : 17 c 50
0 : 26 c 50
0 : 26 c 50
0 : 27 c 50
0 : 28 c 50
0 : 29 c 50
0 : 30 c 50
0 : 34 c 50
0 : 39 c 50
0 : 40 c 50
0 : 40 c 50
0 : 41 c 50
0 : 41 c 50
0 : 42 c 50
0 : 43 c 50
0 : 43 c 50
0 : 46 c 50
0 : 48 c 50
0 : 54 c 50
0 : 55 c 50
0 : 56 c 50
0 : 56 c 50
0 : 57 c 50
0 : 59 c 50
0 : 60 c 50
0 : 63 c 50
0 : 65 c 50
0 : 66 c 50
0 : 68 c 50
0 : 71 c 50
0 : 71 c 50
0 : 72 c 50
0 : 73 c 50
0 : 75 c 50
0 : 77 c 50
0 : 79 c 50
0 : 91 c 50
0 : 91 c 50
0 : 92 c 50
0 : 93 c 50
0 : 93 c 50
1 : 1 c 0
1 : 1 c 0
1 : 3 c 0
1 : 6 c 0
1 : 6 c 0
1 : 6 c 0
1 : 6 c 0
1 : 9 c 0
1 : 11 c 0
1 : 11 c 0
1 : 15 c 0
1 : 17 c 0
1 : 17 c 0
1 : 17 c 0
1 : 21 c 0
1 : 24 c 0
1 : 26 c 0
1 : 26 c 0
1 : 27 c 0
1 : 28 c 0
1 : 29 c 0
1 : 30 c 0
1 : 34 c 0
1 : 34 c 0
1 : 39 c 0
1 : 41 c 0
1 : 41 c 0
1 : 43 c 0
1 : 43 c 0
1 : 46 c 0
1 : 48 c 0
1 : 53 c 0
1 : 54 c 0
1 : 55 c 0
1 : 56 c 0
1 : 56 c 0
1 : 57 c 0
1 : 59 c 0
1 : 60 c 0
1 : 63 c 0
1 : 65 c 0
1 : 66 c 0
1 : 68 c 0
1 : 71 c 0
1 : 71 c 0
1 : 75 c 0
1 : 77 c 0
1 : 79 c 0
1 : 80 c 0
1 : 91 c 0
1 : 91 c 0
1 : 92 c 0
1 : 93 c 0
1 : 93 c 0
1 : 99 c 0
2 : 38 c 0
2 : 73 c 0
3 : 23 c 0
3 : 56 c 0
3 : 63 c 0
3 : 69 c 0
3 : 73 c 0
3 : 87 c 0
3 : 95 c 0
4 : 5 c 0
4 : 16 c 0
4 : 43 c 0
4 : 73 c 0
4 : 79 c 0
4 : 95 c 0
5 : 25 c 0
5 : 48 c 0
5 : 73 c 0
5 : 82 c 0
5 : 82 c 0
5 : 95 c 0
6 : 33 c 0
6 : 73 c 0
6 : 73 c 0
6 : 89 c 0
6 : 95 c 0
7 : 31 c 0
7 : 73 c 0
7 : 81 c 0
7 : 95 c 0
8 : 3 c 0
8 : 40 c 0
8 : 41 c 0
8 : 67 c 0
8 : 73 c 0
8 : 78 c 0
8 : 95 c 0
8 : 95 c 0
9 : 12 c 0
9 : 40 c 0
9 : 58 c 0
9 : 72 c 0
9 : 73 c 0
9 : 95 c 0
10 : 10 c 0
10 : 18 c 0
10 : 73 c 0
10 : 95 c 0
11 : 73 c 0
11 : 95 c 0
12 : 45 c 0
12 : 73 c 0
12 : 95 c 0
13 : 33 c 0
13 : 35 c 0
13 : 55 c 0
13 : 73 c 0
13 : 95 c 0
14 : 2 c 0
14 : 2 c 0
14 : 33 c 0
14 : 73 c 0
14 : 95 c 0
15 : 22 c 0
15 : 73 c 0
15 : 95 c 0
16 : 22 c 0
16 : 37 c 0
16 : 53 c 0
16 : 73 c 0
16 : 93 c 0
16 : 95 c 0
16 : 95 c 0
16 : 95 c 0
17 : 23 c 0
17 : 73 c 0
17 : 95 c 0
18 : 73 c 0
18 : 95 c 0
19 : 2 c 0
19 : 5 c 0
19 : 35 c 0
19 : 45 c 0
19 : 51 c 0
19 : 73 c 0
19 : 95 c 0
20 : 13 c 0
20 : 19 c 0
20 : 33 c 0
20 : 73 c 0
20 : 95 c 0
21 : 2 c 0
21 : 73 c 0
21 : 77 c 0
21 : 95 c 0
22 : 51 c 0
22 : 73 c 0
22 : 95 c 0
23 : 2 c 0
23 : 27 c 0
23 : 73 c 0
23 : 73 c 0
23 : 95 c 0
24 : 5 c 0
24 : 11 c 0
24 : 73 c 0
24 : 78 c 0
24 : 95 c 0
25 : 48 c 0
25 : 73 c 0
25 : 95 c 0
26 : 1 c 0
26 : 6 c 0
26 : 9 c 0
26 : 15 c 0
26 : 26 c 0
26 : 34 c 0
26 : 39 c 0
26 : 41 c 0
26 : 43 c 0
26 : 43 c 0
26 : 46 c 0
26 : 56 c 0
26 : 57 c 0
26 : 59 c 0
26 : 66 c 0
26 : 68 c 0
26 : 71 c 0
26 : 73 c 0
26 : 75 c 0
26 : 77 c 0
26 : 80 c 0
26 : 87 c 0
26 : 91 c 0
27 : 6 c 0
27 : 6 c 0
27 : 11 c 0
27 : 33 c 0
27 : 34 c 0
27 : 59 c 0
27 : 73 c 0
27 : 73 c 0
27 : 78 c 0
27 : 85 c 0
28 : 23 c 0
28 : 33 c 0
28 : 59 c 0
28 : 63 c 0
28 : 73 c 0
28 : 73 c 0
29 : 16 c 0
29 : 55 c 0
29 : 59 c 0
29 : 63 c 0
29 : 69 c 0
29 : 73 c 0
29 : 73 c 0
29 : 79 c 0
29 : 92 c 0
30 : 11 c 0
30 : 21 c 0
30 : 28 c 0
30 : 43 c 0
30 : 56 c 0
30 : 59 c 0
30 : 73 c 0
30 : 73 c 0
31 : 25 c 0
31 : 30 c 0
31 : 33 c 0
31 : 35 c 0
31 : 59 c 0
31 : 73 c 0
31 : 73 c 0
31 : 79 c 0
32 : 35 c 0
32 : 59 c 0
32 : 73 c 0
32 : 73 c 0
32 : 73 c 0
33 : 41 c 0
33 : 59 c 0
33 : 73 c 0
33 : 73 c 0
33 : 81 c 0
34 : 33 c 0
34 : 40 c 0
34 : 40 c 0
34 : 48 c 0
34 : 53 c 0
34 : 59 c 0
34 : 72 c 0
34 : 73 c 0
34 : 73 c 0
34 : 82 c 0
35 : 10 c 0
35 : 73 c 0
35 : 73 c 0
36 : 12 c 0
36 : 31 c 0
36 : 59 c 0
36 : 73 c 0
36 : 73 c 0
36 : 95 c 0
37 : 13 c 0
37 : 73 c 0
37 : 73 c 0
37 : 95 c 0
38 : 18 c 0
38 : 33 c 0
38 : 55 c 0
38 : 73 c 0
38 : 73 c 0
38 : 95 c 0
38 : 95 c 0
38 : 95 c 0
39 : 33 c 0
39 : 73 c 0
39 : 73 c 0
39 : 76 c 0
39 : 95 c 0
40 : 73 c 0
40 : 73 c 0
40 : 95 c 0
40 : 95 c 0
41 : 33 c 0
41 : 73 c 0
41 : 73 c 0
41 : 95 c 0
42 : 33 c 0
42 : 73 c 0
42 : 73 c 0
43 : 73 c 0
43 : 73 c 0
43 : 95 c 0
44 : 35 c 0
44 : 51 c 0
44 : 73 c 0
44 : 73 c 0
45 : 17 c 0
45 : 33 c 0
45 : 58 c 0
45 : 73 c 0
45 : 73 c 0
46 : 5 c 0
46 : 23 c 0
46 : 48 c 0
46 : 73 c 0
46 : 73 c 0
46 : 87 c 0
46 : 95 c 0
47 : 33 c 0
47 : 73 c 0
47 : 73 c 0
47 : 96 c 0
48 : 19 c 0
48 : 27 c 0
48 : 73 c 0
48 : 73 c 0
49 : 22 c 0
49 : 73 c 0
49 : 73 c 0
49 : 73 c 0
49 : 83 c 0
50 : 73 c 0
50 : 73 c 0
50 : 95 c 0
51 : 2 c 0
51 : 6 c 0
51 : 9 c 0
51 : 13 c 0
51 : 15 c 0
51 : 34 c 0
51 : 39 c 0
51 : 41 c 0
51 : 43 c 0
51 : 46 c 0
51 : 54 c 0
51 : 56 c 0
51 : 57 c 0
51 : 73 c 0
51 : 73 c 0
51 : 75 c 0
51 : 77 c 0
51 : 80 c 0
52 : 33 c 0
52 : 71 c 0
52 : 71 c 0
52 : 73 c 0
52 : 73 c 0
52 : 73 c 0
52 : 85 c 0
53 : 23 c 0
53 : 33 c 0
53 : 59 c 0
53 : 63 c 0
53 : 68 c 0
53 : 73 c 0
53 : 73 c 0
53 : 73 c 0
54 : 5 c 0
54 : 11 c 0
54 : 16 c 0
54 : 59 c 0
54 : 59 c 0
54 : 63 c 0
54 : 69 c 0
54 : 73 c 0
54 : 73 c 0
54 : 73 c 0
54 : 79 c 0
55 : 2 c 0
55 : 6 c 0
55 : 18 c 0
55 : 26 c 0
55 : 59 c 0
55 : 73 c 0
55 : 73 c 0
55 : 73 c 0
56 : 2 c 0
56 : 2 c 0
56 : 33 c 0
56 : 59 c 0
56 : 73 c 0
56 : 73 c 0
56 : 73 c 0
57 : 5 c 0
57 : 33 c 0
57 : 35 c 0
57 : 56 c 0
57 : 59 c 0
57 : 73 c 0
57 : 73 c 0
57 : 73 c 0
58 : 2 c 0
58 : 25 c 0
58 : 41 c 0
58 : 59 c 0
58 : 73 c 0
58 : 73 c 0
58 : 73 c 0
58 : 73 c 0
58 : 77 c 0
58 : 81 c 0
59 : 21 c 0
59 : 33 c 0
59 : 40 c 0
59 : 40 c 0
59 : 55 c 0
59 : 59 c 0
59 : 72 c 0
59 : 73 c 0
59 : 73 c 0
59 : 73 c 0
60 : 2 c 0
60 : 10 c 0
60 : 43 c 0
60 : 59 c 0
60 : 73 c 0
60 : 73 c 0
60 : 73 c 0
61 : 30 c 0
61 : 36 c 0
61 : 37 c 0
61 : 59 c 0
61 : 73 c 0
61 : 73 c 0
61 : 73 c 0
62 : 28 c 0
62 : 33 c 0
62 : 36 c 0
62 : 73 c 0
62 : 73 c 0
62 : 73 c 0
63 : 12 c 0
63 : 59 c 0
63 : 73 c 0
63 : 73 c 0
63 : 73 c 0
64 : 33 c 0
64 : 73 c 0
64 : 73 c 0
64 : 73 c 0
64 : 76 c 0
64 : 79 c 0
65 : 31 c 0
65 : 59 c 0
65 : 73 c 0
65 : 73 c 0
65 : 73 c 0
65 : 78 c 0
66 : 33 c 0
66 : 34 c 0
66 : 73 c 0
66 : 73 c 0
66 : 73 c 0
67 : 14 c 0
67 : 18 c 0
67 : 33 c 0
67 : 43 c 0
67 : 73 c 0
67 : 73 c 0
67 : 73 c 0
68 : 73 c 0
68 : 73 c 0
68 : 73 c 0
68 : 78 c 0
68 : 90 c 0
69 : 51 c 0
69 : 55 c 0
69 : 73 c 0
69 : 73 c 0
69 : 73 c 0
69 : 99 c 0
70 : 45 c 0
70 : 73 c 0
70 : 73 c 0
70 : 73 c 0
71 : 56 c 0
71 : 73 c 0
71 : 73 c 0
71 : 73 c 0
71 : 76 c 0
72 : 33 c 0
72 : 73 c 0
72 : 73 c 0
72 : 73 c 0
73 : 18 c 0
73 : 26 c 0
73 : 27 c 0
73 : 73 c 0
73 : 73 c 0
73 : 73 c 0
74 : 73 c 0
74 : 73 c 0
74 : 73 c 0
74 : 83 c 0
74 : 99 c 0
75 : 73 c 0
75 : 73 c 0
75 : 73 c 0
75 : 73 c 0
75 : 95 c 0
76 : 9 c 0
76 : 15 c 0
76 : 23 c 0
76 : 34 c 0
76 : 39 c 0
76 : 41 c 0
76 : 43 c 0
76 : 46 c 0
76 : 48 c 0
76 : 54 c 0
76 : 56 c 0
76 : 57 c 0
76 : 73 c 0
76 : 73 c 0
76 : 73 c 0
76 : 77 c 0
76 : 80 c 0
77 : 6 c 0
77 : 73 c 0
77 : 73 c 0
77 : 73 c 0
77 : 73 c 0
77 : 79 c 0
77 : 85 c 0
78 : 23 c 0
78 : 33 c 0
78 : 63 c 0
78 : 68 c 0
78 : 73 c 0
78 : 73 c 0
78 : 73 c 0
78 : 73 c 0
79 : 16 c 0
79 : 35 c 0
79 : 63 c 0
79 : 73 c 0
79 : 73 c 0
79 : 73 c 0
79 : 73 c 0
79 : 79 c 0
80 : 69 c 0
80 : 73 c 0
80 : 73 c 0
80 : 73 c 0
80 : 73 c 0
81 : 11 c 0
81 : 13 c 0
81 : 14 c 0
81 : 32 c 0
81 : 33 c 0
81 : 73 c 0
81 : 73 c 0
81 : 73 c 0
81 : 73 c 0
82 : 33 c 0
82 : 73 c 0
82 : 73 c 0
82 : 73 c 0
82 : 73 c 0
83 : 41 c 0
83 : 73 c 0
83 : 73 c 0
83 : 73 c 0
83 : 73 c 0
83 : 73 c 0
83 : 77 c 0
83 : 81 c 0
84 : 40 c 0
84 : 72 c 0
84 : 73 c 0
84 : 73 c 0
84 : 73 c 0
84 : 73 c 0
85 : 10 c 0
85 : 40 c 0
85 : 73 c 0
85 : 73 c 0
85 : 73 c 0
85 : 73 c 0
85 : 96 c 0
86 : 30 c 0
86 : 36 c 0
86 : 59 c 0
86 : 73 c 0
86 : 73 c 0
86 : 73 c 0
86 : 73 c 0
87 : 3 c 0
87 : 33 c 0
87 : 36 c 0
87 : 73 c 0
87 : 73 c 0
87 : 73 c 0
87 : 73 c 0
88 : 21 c 0
88 : 73 c 0
88 : 73 c 0
88 : 73 c 0
88 : 73 c 0
88 : 76 c 0
89 : 33 c 0
89 : 43 c 0
89 : 73 c 0
89 : 73 c 0
89 : 73 c 0
89 : 73 c 0
90 : 12 c 0
90 : 22 c 0
90 : 35 c 0
90 : 55 c 0
90 : 73 c 0
90 : 73 c 0
90 : 73 c 0
90 : 73 c 0
91 : 5 c 0
91 : 33 c 0
91 : 73 c 0
91 : 73 c 0
91 : 73 c 0
91 : 73 c 0
91 : 87 c 0
92 : 14 c 0
92 : 73 c 0
92 : 73 c 0
92 : 73 c 0
92 : 73 c 0
93 : 28 c 0
93 : 73 c 0
93 : 73 c 0
93 : 73 c 0
93 : 73 c 0
93 : 78 c 0
94 : 2 c 0
94 : 31 c 0
94 : 51 c 0
94 : 56 c 0
94 : 73 c 0
94 : 73 c 0
94 : 73 c 0
94 : 73 c 0
94 : 99 c 0
95 : 73 c 0
95 : 73 c 0
95 : 73 c 0
95 : 73 c 0
95 : 78 c 0
96 : 73 c 0
96 : 73 c 0
96 : 73 c 0
96 : 73 c 0
96 : 76 c 0
96 : 87 c 0
96 : 90 c 0
97 : 5 c 0
97 : 18 c 0
97 : 73 c 0
97 : 73 c 0
97 : 73 c 0
97 : 73 c 0
97 : 78 c 0
98 : 22 c 0
98 : 26 c 0
98 : 27 c 0
98 : 73 c 0
98 : 73 c 0
98 : 73 c 0
98 : 73 c 0
98 : 79 c 0
99 : 0 die
99 : 0 lf 100
99 : 0 a 0.204058
99 : 2 c 0
99 : 2 c 0
99 : 4 die
99 : 4 lf 100
99 : 4 a 0.233209
99 : 7 die
99 : 7 lf 100
99 : 7 a 0.204058
99 : 8 die
99 : 8 lf 100
99 : 8 a 0.349813
99 : 20 die
99 : 20 lf 100
99 : 20 a 0.991138
99 : 42 die
99 : 42 lf 100
99 : 42 a 0.349813
99 : 44 die
99 : 44 lf 100
99 : 44 a 0.437267
99 : 47 die
99 : 47 lf 100
99 : 47 a 0.291511
99 : 48 c 0
99 : 49 die
99 : 49 lf 100
99 : 49 a 0.291511
99 : 50 die
99 : 50 lf 100
99 : 50 a 0.174907
99 : 52 die
99 : 52 lf 100
99 : 52 a 0.174907
99 : 53 c 0
99 : 61 die
99 : 61 lf 100
99 : 61 a 1.13689
99 : 62 die
99 : 62 lf 100
99 : 62 a 1.02029
99 : 64 die
99 : 64 lf 100
99 : 64 a 0.320662
99 : 70 die
99 : 70 lf 100
99 : 70 a 0.204058
99 : 73 c 0
99 : 73 c 0
99 : 73 c 0
99 : 73 c 0
99 : 74 die
99 : 74 lf 100
99 : 74 a 0.320662
99 : 78 c 0
99 : 83 c 0
99 : 84 die
99 : 84 lf 100
99 : 84 a 0.553871
99 : 86 die
99 : 86 lf 100
99 : 86 a 0.116604
99 : 88 die
99 : 88 lf 100
99 : 88 a 0.233209
99 : 94 die
99 : 94 lf 100
99 : 94 a 0.145756
99 : 97 die
99 : 97 lf 100
99 : 97 a 0.116604
99 : 98 die
99 : 98 lf 100
99 : 98 a 0.233209
100 : 53 c 0
100 : 73 c 0
100 : 73 c 0
100 : 73 c 0
100 : 73 c 0
100 : 77 c 0
100 : 90 c 0
100 : 95 c 0
101 : 9 c 0
101 : 15 c 0
101 : 32 c 0
101 : 34 c 0
101 : 35 c 0
101 : 39 c 0
101 : 41 c 0
101 : 43 c 0
101 : 46 c 0
101 : 54 c 0
101 : 56 c 0
101 : 57 c 0
101 : 71 c 0
101 : 73 c 0
101 : 73 c 0
101 : 73 c 0
101 : 73 c 0
101 : 77 c 0
101 : 78 c 0
102 : 73 c 0
102 : 73 c 0
102 : 73 c 0
102 : 73 c 0
102 : 73 c 0
102 : 99 c 0
103 : 33 c 0
103 : 35 c 0
103 : 43 c 0
103 : 55 c 0
103 : 63 c 0
103 : 73 c 0
103 : 73 c 0
103 : 73 c 0
103 : 73 c 0
103 : 73 c 0
103 : 78 c 0
104 : 16 c 0
104 : 63 c 0
104 : 73 c 0
104 : 73 c 0
104 : 73 c 0
104 : 73 c 0
104 : 73 c 0
104 : 79 c 0
105 : 69 c 0
105 : 71 c 0
105 : 73 c 0
105 : 73 c 0
105 : 73 c 0
105 : 73 c 0
105 : 73 c 0
105 : 78 c 0
106 : 14 c 0
106 : 32 c 0
106 : 33 c 0
106 : 33 c 0
106 : 68 c 0
106 : 73 c 0
106 : 73 c 0
106 : 73 c 0
106 : 73 c 0
106 : 73 c 0
107 : 11 c 0
107 : 33 c 0
107 : 48 c 0
107 : 73 c 0
107 : 73 c 0
107 : 73 c 0
107 : 73 c 0
107 : 73 c 0
107 : 78 c 0
107 : 85 c 0
108 : 41 c 0
108 : 73 c 0
108 : 73 c 0
108 : 73 c 0
108 : 73 c 0
108 : 73 c 0
108 : 73 c 0
108 : 81 c 0
109 : 17 c 0
109 : 40 c 0
109 : 53 c 0
109 : 56 c 0
109 : 72 c 0
109 : 73 c 0
109 : 73 c 0
109 : 73 c 0
109 : 73 c 0
109 : 73 c 0
109 : 77 c 0
109 : 78 c 0
109 : 79 c 0
110 : 10 c 0
110 : 32 c 0
110 : 40 c 0
110 : 73 c 0
110 : 73 c 0
110 : 73 c 0
110 : 73 c 0
110 : 73 c 0
111 : 30 c 0
111 : 36 c 0
111 : 73 c 0
111 : 73 c 0
111 : 73 c 0
111 : 73 c 0
111 : 73 c 0
111 : 78 c 0
111 : 90 c 0
112 : 36 c 0
112 : 45 c 0
112 : 73 c 0
112 : 73 c 0
112 : 73 c 0
112 : 73 c 0
112 : 73 c 0
113 : 14 c 0
113 : 71 c 0
113 : 73 c 0
113 : 73 c 0
113 : 73 c 0
113 : 73 c 0
113 : 73 c 0
113 : 78 c 0
113 : 87 c 0
113 : 87 c 0
114 : 43 c 0
114 : 73 c 0
114 : 73 c 0
114 : 73 c 0
114 : 73 c 0
114 : 73 c 0
115 : 35 c 0
115 : 55 c 0
115 : 73 c 0
115 : 73 c 0
115 : 73 c 0
115 : 73 c 0
115 : 73 c 0
115 : 78 c 0
116 : 33 c 0
116 : 73 c 0
116 : 73 c 0
116 : 73 c 0
116 : 73 c 0
116 : 73 c 0
117 : 12 c 0
117 : 21 c 0
117 : 73 c 0
117 : 73 c 0
117 : 73 c 0
117 : 73 c 0
117 : 73 c 0
117 : 78 c 0
118 : 73 c 0
118 : 73 c 0
118 : 73 c 0
118 : 73 c 0
118 : 73 c 0
118 : 78 c 0
119 : 33 c 0
119 : 48 c 0
119 : 51 c 0
119 : 56 c 0
119 : 73 c 0
119 : 73 c 0
119 : 73 c 0
119 : 73 c 0
119 : 73 c 0
119 : 78 c 0
119 : 99 c 0
120 : 58 c 0
120 : 73 c 0
120 : 73 c 0
120 : 73 c 0
120 : 73 c 0
120 : 73 c 0
120 : 78 c 0
121 : 73 c 0
121 : 73 c 0
121 : 73 c 0
121 : 73 c 0
121 : 73 c 0
121 : 76 c 0
121 : 78 c 0
122 : 48 c 0
122 : 73 c 0
122 : 73 c 0
122 : 73 c 0
122 : 73 c 0
122 : 73 c 0
122 : 78 c 0
123 : 26 c 0
123 : 31 c 0
123 : 55 c 0
123 : 73 c 0
123 : 73 c 0
123 : 73 c 0
123 : 73 c 0
123 : 73 c 0
123 : 78 c 0
123 : 96 c 0
124 : 73 c 0
124 : 73 c 0
124 : 73 c 0
124 : 73 c 0
124 : 73 c 0
124 : 78 c 0
124 : 83 c 0
125 : 28 c 0
125 : 73 c 0
125 : 73 c 0
125 : 73 c 0
125 : 73 c 0
125 : 73 c 0
125 : 77 c 0
125 : 78 c 0
125 : 95 c 0
126 : 9 c 0
126 : 15 c 0
126 : 19 c 0
126 : 34 c 0
126 : 39 c 0
126 : 41 c 0
126 : 46 c 0
126 : 54 c 0
126 : 56 c 0
126 : 57 c 0
126 : 73 c 0
126 : 73 c 0
126 : 73 c 0
126 : 73 c 0
126 : 73 c 0
126 : 77 c 0
126 : 78 c 0
127 : 63 c 0
127 : 73 c 0
127 : 73 c 0
127 : 73 c 0
127 : 73 c 0
127 : 73 c 0
127 : 73 c 0
127 : 78 c 0
128 : 5 c 0
128 : 33 c 0
128 : 35 c 0
128 : 73 c 0
128 : 73 c 0
128 : 73 c 0
128 : 73 c 0
128 : 73 c 0
128 : 73 c 0
128 : 78 c 0
128 : 80 c 0
129 : 16 c 0
129 : 73 c 0
129 : 73 c 0
129 : 73 c 0
129 : 73 c 0
129 : 73 c 0
129 : 73 c 0
129 : 78 c 0
129 : 79 c 0
129 : 90 c 0
129 : 99 c 0
130 : 73 c 0
130 : 73 c 0
130 : 73 c 0
130 : 73 c 0
130 : 73 c 0
130 : 73 c 0
130 : 78 c 0
131 : 6 c 0
131 : 33 c 0
131 : 34 c 0
131 : 69 c 0
131 : 73 c 0
131 : 73 c 0
131 : 73 c 0
131 : 73 c 0
131 : 73 c 0
131 : 73 c 0
131 : 78 c 0
132 : 5 c 0
132 : 33 c 0
132 : 38 c 0
132 : 73 c 0
132 : 73 c 0
132 : 73 c 0
132 : 73 c 0
132 : 73 c 0
132 : 73 c 0
132 : 78 c 0
133 : 2 c 0
133 : 11 c 0
133 : 33 c 0
133 : 41 c 0
133 : 73 c 0
133 : 73 c 0
133 : 73 c 0
133 : 73 c 0
133 : 73 c 0
133 : 73 c 0
133 : 78 c 0
133 : 81 c 0
134 : 2 c 0
134 : 40 c 0
134 : 53 c 0
134 : 72 c 0
134 : 73 c 0
134 : 73 c 0
134 : 73 c 0
134 : 73 c 0
134 : 73 c 0
134 : 73 c 0
134 : 73 c 0
134 : 78 c 0
135 : 40 c 0
135 : 73 c 0
135 : 73 c 0
135 : 73 c 0
135 : 73 c 0
135 : 73 c 0
135 : 73 c 0
135 : 78 c 0
136 : 30 c 0
136 : 36 c 0
136 : 73 c 0
136 : 73 c 0
136 : 73 c 0
136 : 73 c 0
136 : 73 c 0
136 : 73 c 0
136 : 78 c 0
137 : 36 c 0
137 : 48 c 0
137 : 73 c 0
137 : 73 c 0
137 : 73 c 0
137 : 73 c 0
137 : 73 c 0
137 : 73 c 0
137 : 78 c 0
138 : 43 c 0
138 : 73 c 0
138 : 73 c 0
138 : 73 c 0
138 : 73 c 0
138 : 73 c 0
138 : 73 c 0
138 : 78 c 0
138 : 90 c 0
138 : 91 c 0
139 : 73 c 0
139 : 73 c 0
139 : 73 c 0
139 : 73 c 0
139 : 73 c 0
139 : 73 c 0
139 : 78 c 0
140 : 73 c 0
140 : 73 c 0
140 : 73 c 0
140 : 73 c 0
140 : 73 c 0
140 : 73 c 0
140 : 77 c 0
140 : 78 c 0
140 : 79 c 0
141 : 3 c 0
141 : 43 c 0
141 : 68 c 0
141 : 73 c 0
141 : 73 c 0
141 : 73 c 0
141 : 73 c 0
141 : 73 c 0
141 : 73 c 0
141 : 78 c 0
142 : 53 c 0
142 : 73 c 0
142 : 73 c 0
142 : 73 c 0
142 : 73 c 0
142 : 73 c 0
142 : 73 c 0
142 : 78 c 0
143 : 73 c 0
143 : 73 c 0
