# =-=-=-=-=-=-=-=-=-=-=
# LOG DATA 
# =-=-=-=-=-=-=-=-=-=-=
#
# =-= Roborobo! 
# =-= Official version tag    : 20120605
# =-= Current build name      : Amsterdam build
# =-= Compilation version tag : Mar  5 2014 - 12:13:41
#
# Loaded time stamp           : 20140305-13h33m35s068903us
#
# random seed             : 1394026415
0 : 5 c 50
0 : 5 c 50
0 : 6 c 50
0 : 6 c 50
0 : 9 c 50
0 : 9 c 50
0 : 10 c 50
0 : 13 c 50
0 : 14 c 50
0 : 17 c 50
0 : 19 c 50
0 : 19 c 50
0 : 22 c 50
0 : 28 c 50
0 : 30 c 50
0 : 31 c 50
0 : 35 c 50
0 : 36 c 50
0 : 38 c 50
0 : 40 c 50
0 : 42 c 50
0 : 43 c 50
0 : 48 c 50
0 : 49 c 50
0 : 53 c 50
0 : 60 c 50
0 : 61 c 50
0 : 71 c 50
0 : 72 c 50
0 : 72 c 50
0 : 73 c 50
0 : 75 c 50
0 : 77 c 50
0 : 85 c 50
0 : 85 c 50
0 : 88 c 50
0 : 97 c 50
0 : 97 c 50
1 : 0 c 0
1 : 5 c 0
1 : 6 c 0
1 : 6 c 0
1 : 9 c 0
1 : 9 c 0
1 : 10 c 0
1 : 13 c 0
1 : 14 c 0
1 : 17 c 0
1 : 19 c 0
1 : 22 c 0
1 : 28 c 0
1 : 30 c 0
1 : 31 c 0
1 : 35 c 0
1 : 36 c 0
1 : 38 c 0
1 : 40 c 0
1 : 42 c 0
1 : 43 c 0
1 : 48 c 0
1 : 49 c 0
1 : 53 c 0
1 : 60 c 0
1 : 61 c 0
1 : 63 c 0
1 : 70 c 0
1 : 71 c 0
1 : 72 c 0
1 : 72 c 0
1 : 75 c 0
1 : 77 c 0
1 : 85 c 0
1 : 85 c 0
1 : 88 c 0
1 : 97 c 0
1 : 97 c 0
1 : 97 c 0
1 : 97 c 0
2 : 4 c 0
2 : 46 c 0
2 : 48 c 0
2 : 55 c 0
2 : 89 c 0
2 : 94 c 0
2 : 95 c 0
3 : 19 c 0
3 : 34 c 0
3 : 43 c 0
3 : 61 c 0
4 : 16 c 0
4 : 22 c 0
4 : 30 c 0
4 : 84 c 0
5 : 11 c 0
5 : 25 c 0
5 : 55 c 0
5 : 63 c 0
5 : 73 c 0
5 : 98 c 0
6 : 63 c 0
6 : 71 c 0
6 : 79 c 0
7 : 2 c 0
7 : 5 c 0
7 : 60 c 0
7 : 69 c 0
8 : 1 c 0
9 : 14 c 0
9 : 36 c 0
9 : 57 c 0
9 : 69 c 0
11 : 3 c 0
11 : 14 c 0
11 : 19 c 0
11 : 61 c 0
12 : 69 c 0
13 : 12 c 0
13 : 17 c 0
13 : 27 die
13 : 27 lf 14
13 : 27 a 0.832889
13 : 78 c 0
14 : 18 c 0
14 : 58 c 0
14 : 71 c 0
15 : 9 c 0
16 : 50 c 0
19 : 25 c 0
19 : 30 c 0
19 : 36 c 0
19 : 39 c 0
20 : 34 c 0
20 : 50 c 0
21 : 7 c 0
22 : 25 c 0
22 : 50 c 0
23 : 18 c 0
23 : 34 c 0
24 : 70 c 0
25 : 39 c 0
26 : 5 c 0
26 : 6 c 0
26 : 6 c 0
26 : 10 c 0
26 : 13 c 0
26 : 30 c 0
26 : 31 c 0
26 : 42 c 0
26 : 43 c 0
26 : 60 c 0
26 : 71 c 0
26 : 72 c 0
26 : 72 c 0
26 : 75 c 0
26 : 77 c 0
26 : 82 c 0
26 : 85 c 0
26 : 85 c 0
26 : 97 c 0
26 : 97 c 0
26 : 97 c 0
27 : 0 c 0
27 : 4 c 0
27 : 53 c 0
27 : 97 c 0
28 : 29 die
28 : 29 lf 29
28 : 29 a 0.301563
28 : 48 c 0
29 : 16 c 0
29 : 22 c 0
29 : 35 c 0
29 : 43 c 0
29 : 84 c 0
29 : 89 c 0
30 : 17 c 0
30 : 25 c 0
30 : 94 c 0
30 : 98 c 0
31 : 59 c 0
31 : 63 c 0
31 : 71 c 0
31 : 97 c 0
32 : 2 c 0
32 : 5 c 0
32 : 24 c 0
33 : 34 c 0
33 : 45 c 0
33 : 70 c 0
34 : 30 c 0
34 : 34 c 0
34 : 34 c 0
34 : 34 c 0
34 : 34 c 0
34 : 36 c 0
34 : 67 c 0
34 : 69 c 0
35 : 25 c 0
35 : 34 c 0
35 : 36 c 0
35 : 61 c 0
35 : 77 c 0
36 : 19 c 0
36 : 80 c 0
37 : 3 c 0
38 : 34 c 0
38 : 71 c 0
38 : 78 c 0
39 : 17 c 0
39 : 18 c 0
39 : 71 c 0
40 : 60 c 0
41 : 23 c 0
41 : 57 c 0
42 : 18 c 0
42 : 61 c 0
42 : 61 c 0
42 : 66 die
42 : 66 lf 43
42 : 66 a 0.474553
43 : 53 c 0
45 : 25 c 0
45 : 51 c 0
45 : 70 c 0
46 : 30 c 0
47 : 18 c 0
47 : 21 c 0
47 : 50 c 0
47 : 58 c 0
48 : 18 c 0
48 : 53 c 0
50 : 12 c 0
51 : 6 c 0
51 : 6 c 0
51 : 10 c 0
51 : 13 c 0
51 : 30 c 0
51 : 43 c 0
51 : 70 c 0
51 : 71 c 0
51 : 75 c 0
51 : 85 c 0
51 : 85 c 0
52 : 0 c 0
52 : 4 c 0
52 : 50 c 0
52 : 97 c 0
53 : 7 c 0
53 : 42 c 0
53 : 48 c 0
54 : 10 c 0
54 : 16 c 0
54 : 22 c 0
54 : 34 c 0
54 : 35 c 0
54 : 84 c 0
55 : 14 c 0
55 : 98 c 0
56 : 12 c 0
56 : 31 c 0
56 : 59 c 0
56 : 63 c 0
56 : 71 c 0
56 : 89 c 0
57 : 2 c 0
57 : 24 c 0
57 : 36 die
57 : 36 lf 58
57 : 36 a 1.55808
58 : 45 c 0
59 : 9 c 0
59 : 17 c 0
60 : 18 c 0
60 : 60 c 0
60 : 72 c 0
60 : 77 c 0
61 : 19 c 0
61 : 21 c 0
61 : 67 c 0
61 : 78 c 0
61 : 97 c 0
62 : 3 c 0
62 : 18 c 0
62 : 78 c 0
62 : 97 c 0
63 : 30 c 0
63 : 71 c 0
63 : 78 c 0
64 : 70 c 0
64 : 71 c 0
65 : 60 c 0
65 : 73 c 0
65 : 83 c 0
66 : 23 c 0
68 : 43 c 0
68 : 61 c 0
69 : 70 c 0
70 : 25 c 0
70 : 34 c 0
70 : 34 c 0
70 : 45 c 0
71 : 18 c 0
71 : 34 c 0
71 : 34 c 0
71 : 94 c 0
72 : 18 c 0
73 : 5 c 0
73 : 38 c 0
73 : 57 c 0
73 : 61 c 0
73 : 61 c 0
74 : 38 c 0
75 : 30 c 0
76 : 6 c 0
76 : 10 c 0
76 : 13 c 0
76 : 25 c 0
76 : 30 c 0
76 : 43 c 0
76 : 85 c 0
77 : 4 c 0
78 : 0 c 0
78 : 47 c 0
78 : 48 c 0
78 : 70 c 0
79 : 22 c 0
79 : 34 c 0
79 : 35 c 0
79 : 84 c 0
80 : 6 c 0
80 : 16 c 0
80 : 38 c 0
80 : 42 c 0
80 : 70 c 0
81 : 12 c 0
81 : 47 c 0
81 : 58 c 0
81 : 59 c 0
81 : 63 c 0
82 : 2 c 0
82 : 11 c 0
83 : 89 c 0
84 : 9 c 0
