# =-=-=-=-=-=-=-=-=-=-=
# LOG DATA 
# =-=-=-=-=-=-=-=-=-=-=
#
# =-= Roborobo! 
# =-= Official version tag    : 20120605
# =-= Current build name      : Amsterdam build
# =-= Compilation version tag : Mar  4 2014 - 10:39:23
#
# Loaded time stamp           : 20140304-10h49m41s382906us
#
# random seed             : 1393930181
0 : 4 c 50
0 : 6 c 50
0 : 15 c 50
0 : 15 c 50
0 : 15 c 50
0 : 16 c 50
0 : 18 c 50
0 : 19 c 50
0 : 20 c 50
0 : 23 c 50
0 : 24 c 50
0 : 27 c 50
0 : 27 c 50
0 : 27 c 50
0 : 28 c 50
0 : 30 c 50
0 : 36 c 50
0 : 38 c 50
0 : 39 c 50
0 : 41 c 50
0 : 42 c 50
0 : 43 c 50
0 : 45 c 50
0 : 46 c 50
0 : 46 c 50
0 : 48 c 50
0 : 52 c 50
0 : 56 c 50
0 : 58 c 50
0 : 64 c 50
0 : 65 c 50
0 : 65 c 50
0 : 66 c 50
0 : 69 c 50
0 : 69 c 50
0 : 70 c 50
0 : 70 c 50
0 : 71 c 50
0 : 73 c 50
0 : 75 c 50
0 : 75 c 50
0 : 80 c 50
0 : 80 c 50
0 : 82 c 50
0 : 83 c 50
0 : 83 c 50
0 : 84 c 50
0 : 87 c 50
0 : 90 c 50
0 : 94 c 50
0 : 96 c 50
0 : 97 c 50
1 : 4 c 16.5458
1 : 6 c 41.6782
1 : 9 c 33.6884
1 : 15 c 6.57529
1 : 15 c 6.57529
1 : 15 c 6.57529
1 : 16 c 25.5744
1 : 18 c 23.6983
1 : 20 c 18.9748
1 : 23 c 47.3006
1 : 24 c 19.083
1 : 27 c 49.0923
1 : 27 c 49.0923
1 : 27 c 49.0923
1 : 28 c 49.9272
1 : 29 c 18.3255
1 : 30 c 34.1766
1 : 36 c 45.2596
1 : 38 c 35.1396
1 : 41 c 32.9098
1 : 41 c 32.9098
1 : 42 c 10.3756
1 : 43 c 0.390232
1 : 45 c 0.881733
1 : 46 c 15.6189
1 : 46 c 15.6189
1 : 48 c 0.844406
1 : 52 c 46.0808
1 : 62 c 49.6714
1 : 64 c 6.38018
1 : 65 c 8.53306
1 : 65 c 8.53306
1 : 66 c 40.361
1 : 69 c 0.52166
1 : 69 c 0.52166
1 : 70 c 0.235176
1 : 70 c 0.235176
1 : 71 c 35.4283
