# =-=-=-=-=-=-=-=-=-=-=
# LOG DATA 
# =-=-=-=-=-=-=-=-=-=-=
#
# =-= Roborobo! 
# =-= Official version tag    : 20120605
# =-= Current build name      : Amsterdam build
# =-= Compilation version tag : Mar  4 2014 - 10:39:23
#
# Loaded time stamp           : 20140304-11h53m45s616020us
#
# random seed             : 1393934025
0 : 1 c 50
0 : 4 c 50
0 : 11 c 50
0 : 11 c 50
0 : 13 c 50
0 : 15 c 50
0 : 17 c 50
0 : 17 c 50
0 : 17 c 50
0 : 17 c 50
0 : 18 c 50
0 : 22 c 50
0 : 27 c 50
0 : 27 c 50
0 : 32 c 50
0 : 37 c 50
0 : 40 c 50
0 : 42 c 50
0 : 44 c 50
0 : 44 c 50
0 : 46 c 50
0 : 46 c 50
0 : 46 c 50
0 : 47 c 50
0 : 48 c 50
0 : 50 c 50
0 : 51 c 50
0 : 52 c 50
0 : 52 c 50
0 : 54 c 50
0 : 66 c 50
0 : 67 c 50
0 : 68 c 50
0 : 69 c 50
0 : 72 c 50
0 : 72 c 50
0 : 73 c 50
0 : 74 c 50
0 : 74 c 50
0 : 75 c 50
0 : 77 c 50
0 : 78 c 50
0 : 80 c 50
0 : 83 c 50
0 : 85 c 50
0 : 86 c 50
0 : 98 c 50
0 : 99 c 50
1 : 1 c 43.7475
1 : 4 c 6.59387
1 : 9 c 31.3859
1 : 11 c 37.1453
1 : 11 c 37.1453
1 : 13 c 49.2464
1 : 15 c 49.3854
1 : 17 c 35.9064
1 : 17 c 35.9064
1 : 17 c 35.9064
1 : 17 c 35.9064
1 : 18 c 2.05856
1 : 22 c 0.807598
1 : 27 c 11.4454
1 : 27 c 11.4454
1 : 32 c 11.0739
1 : 37 c 24.5232
1 : 40 c 31.028
1 : 42 c 26.5752
1 : 44 c 35.7406
1 : 44 c 35.7406
1 : 46 c 9.93755
1 : 46 c 9.93755
1 : 47 c 4.90861
1 : 48 c 20.5387
1 : 50 c 41.5389
1 : 51 c 1.31349
1 : 52 c 13.0873
1 : 52 c 13.0873
1 : 54 c 49.8658
1 : 63 c 16.0701
1 : 66 c 2.46754
1 : 67 c 36.6643
1 : 68 c 1.31167
1 : 69 c 27.6578
1 : 72 c 27.2374
1 : 72 c 27.2374
1 : 74 c 3.60394
1 : 74 c 3.60394
1 : 77 c 19.6965
1 : 78 c 13.6339
1 : 80 c 13.1236
1 : 83 c 0.776951
1 : 85 c 8.16936
1 : 85 c 8.16936
1 : 86 c 42.5456
1 : 98 c 38.8189
1 : 98 c 38.8189
1 : 99 c 49.5955
2 : 13 c 48.6395
2 : 15 c 49.825
2 : 36 c 47.485
2 : 54 c 49.8289
2 : 56 c 23.0215
2 : 75 c 35.1509
2 : 79 c 48.0978
2 : 87 c 44.4698
2 : 88 c 33.7781
2 : 99 c 49.0808
3 : 13 c 48.6677
3 : 15 c 49.8119
3 : 36 c 47.5292
3 : 54 c 49.8301
3 : 54 c 49.8301
3 : 79 c 47.9859
3 : 99 c 48.1788
4 : 1 c 46.1247
4 : 7 c 30.5755
4 : 13 c 48.7258
4 : 15 c 49.7798
4 : 24 c 6.12682
4 : 29 c 28.453
4 : 36 c 42.7276
4 : 43 c 12.7874
4 : 54 c 49.8305
4 : 54 c 49.8305
4 : 76 c 12.8028
4 : 79 c 48.5501
4 : 81 c 43.4606
4 : 86 c 45.5482
4 : 87 c 43.0371
4 : 99 c 46.4125
5 : 1 c 46.2667
5 : 6 c 14.3554
5 : 13 c 48.6635
5 : 15 c 49.8093
5 : 50 c 43.1125
5 : 54 c 49.7952
5 : 75 c 32.6577
5 : 88 c 42.0101
6 : 1 c 46.1524
6 : 13 c 48.607
6 : 15 c 49.8419
6 : 24 c 2.49342
6 : 54 c 49.8222
6 : 73 c 11.7897
6 : 75 c 32.5156
6 : 86 c 45.7448
6 : 87 c 37.6077
6 : 92 c 2.42491
6 : 98 c 35.2195
6 : 98 c 35.2195
7 : 1 c 46.0974
7 : 13 c 48.5036
7 : 15 c 49.8491
7 : 36 c 47.8714
7 : 54 c 49.8238
7 : 76 c 15.5166
7 : 81 c 36.0291
7 : 87 c 26.3513
7 : 94 c 49.4625
8 : 1 c 46.1243
8 : 13 c 47.6086
8 : 14 c 7.29575
8 : 15 c 49.8611
8 : 17 c 35.0092
8 : 17 c 35.0092
8 : 25 c 38.1493
8 : 34 c 3.71914
8 : 36 c 47.2097
8 : 44 c 42.7377
8 : 47 c 4.40204
8 : 50 c 42.7521
8 : 54 c 49.8262
8 : 75 c 35.5241
8 : 78 c 19.943
8 : 86 c 45.4387
8 : 88 c 46.5695
8 : 94 c 49.4067
9 : 1 c 46.0647
9 : 13 c 47.6699
9 : 15 c 49.8598
9 : 44 c 41.9995
9 : 54 c 49.8286
9 : 75 c 35.5387
9 : 77 c 9.65871
9 : 94 c 49.3322
10 : 9 c 36.4792
10 : 13 c 47.4537
10 : 15 c 49.8291
10 : 40 c 37.4819
10 : 54 c 49.8301
10 : 56 c 18.5533
10 : 86 c 44.8855
10 : 88 c 41.0797
10 : 94 c 49.2476
11 : 13 c 47.2931
11 : 15 c 49.8135
11 : 25 c 39.2625
11 : 44 c 38.6974
11 : 50 c 42.0699
11 : 54 c 49.8307
11 : 87 c 46.3736
11 : 94 c 49.1643
12 : 10 c 20.4788
12 : 13 c 47.783
12 : 15 c 49.8266
12 : 17 c 34.8826
12 : 28 c 38.1083
12 : 86 c 45.3474
12 : 87 c 39.0581
12 : 87 c 39.0581
12 : 94 c 49.0889
12 : 99 c 20.7083
13 : 11 c 43.0629
13 : 13 c 47.7148
13 : 15 c 49.8354
13 : 17 c 34.5793
13 : 25 c 36.4284
13 : 44 c 40.0934
13 : 49 c 0.353477
13 : 54 c 49.8291
13 : 54 c 49.8291
13 : 65 c 23.3224
13 : 72 c 27.3196
13 : 73 c 15.9413
13 : 98 c 38.6676
14 : 13 c 49.0465
14 : 15 c 49.8396
14 : 29 c 36.8863
14 : 46 c 16.6795
14 : 54 c 49.8302
14 : 54 c 49.8302
14 : 56 c 16.7958
14 : 73 c 14.1288
14 : 86 c 45.3567
14 : 87 c 44.2829
15 : 13 c 49.1292
15 : 15 c 49.8405
15 : 17 c 35.1186
15 : 17 c 35.1186
15 : 29 c 27.0079
15 : 36 c 47.6376
15 : 48 c 14.9625
15 : 54 c 49.7971
15 : 54 c 49.7971
15 : 67 c 22.9931
15 : 72 c 31.0937
15 : 75 c 33.8746
16 : 2 c 46.8402
16 : 3 c 14.571
16 : 7 c 12.5554
16 : 9 c 38.7781
16 : 11 c 46.8282
16 : 13 c 49.0243
16 : 15 c 49.836
16 : 25 c 45.4011
16 : 36 c 47.5385
16 : 40 c 41.3926
16 : 44 c 40.9752
16 : 54 c 49.8226
16 : 75 c 34.8394
16 : 77 c 18.5615
16 : 86 c 46.1925
16 : 87 c 42.7384
17 : 2 c 47.091
17 : 7 c 28.9576
17 : 11 c 47.0307
17 : 13 c 48.9833
17 : 15 c 49.8322
17 : 28 c 39.1099
17 : 36 c 47.5315
17 : 43 c 18.2773
17 : 44 c 37.6089
17 : 54 c 49.824
17 : 63 c 24.1737
17 : 65 c 17.9707
17 : 72 c 30.9292
17 : 86 c 46.0722
17 : 87 c 45.3797
18 : 2 c 47.3026
18 : 11 c 46.8281
18 : 13 c 48.6545
18 : 15 c 49.8194
18 : 25 c 42.6747
18 : 36 c 42.2371
18 : 53 c 0.425346
18 : 54 c 49.8263
18 : 81 c 43.7413
18 : 86 c 45.879
18 : 98 c 39.0638
19 : 2 c 47.2254
19 : 11 c 26.1527
19 : 13 c 48.6726
19 : 15 c 49.7927
19 : 25 c 39.2233
19 : 52 c 14.2954
19 : 52 c 14.2954
19 : 54 c 49.8287
19 : 78 c 17.6901
19 : 80 c 14.8746
19 : 87 c 46.3129
19 : 94 c 49.4604
19 : 98 c 38.1302
20 : 1 c 45.4426
20 : 2 c 47.0711
20 : 13 c 48.7097
20 : 15 c 49.7777
20 : 17 c 34.6215
20 : 27 c 9.43777
20 : 32 c 6.03103
20 : 40 c 30.9629
20 : 44 c 36.1589
20 : 54 c 49.8303
20 : 54 c 49.8303
20 : 86 c 45.6145
20 : 87 c 46.5426
20 : 94 c 49.417
21 : 2 c 47.0349
21 : 9 c 45.3396
21 : 13 c 48.6561
21 : 15 c 49.8241
21 : 25 c 27.4863
21 : 25 c 27.4863
21 : 36 c 47.2038
21 : 46 c 20.3193
21 : 54 c 49.8311
21 : 54 c 49.8311
21 : 81 c 36.3418
21 : 85 c 20.7335
21 : 87 c 44.7331
21 : 88 c 33.8748
21 : 94 c 49.3521
22 : 1 c 45.4015
22 : 2 c 46.9191
22 : 13 c 48.5954
22 : 15 c 49.8462
22 : 17 c 34.8839
22 : 17 c 34.8839
22 : 28 c 38.5043
22 : 36 c 47.3197
22 : 54 c 49.7998
22 : 76 c 10.0785
22 : 86 c 45.6184
22 : 94 c 49.2708
23 : 2 c 46.8566
